TaxID	NAME	GOTTCHA	GOTTCHA2	BWA	KRAKEN2	METAPHLAN2	PANGIA	DIAMOND	CENTRIFUGE	
1548918	Pseudomonas phage vB_PaeS_PAO1_Ab30			v	v		v	v	v
21620			v						
561966	Aliagarivorans taiwanensis							v	
925131	Salmonella enterica subsp. enterica serovar Enteritidis str. CVM_81-2490					v			
1646340	Kosakonia pseudosacchari				v			v	
2676298	Burkholderia sp. BCC0405							v	
913324	gamma proteobacterium SCGC AAA001-B15					v			
762963	Actinomyces sp. oral taxon 170 str. F0386					v			
1412515	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20094389				v				
413710	Tomato yellow leaf curl virus - [Tunisia]			v					
1107	Chloroflexus							v	
1380110	Bacillus sp. RP1137							v	
1498650	Norovirus Hu/GII.4/Miyazaki1/2009/JP			v					
323284	Alcaligenes aquatilis				v			v	v
1505648	Geobacillus thermoleovorans group							v	
1856865	Mycobacterium sp. E3298							v	
2014542	Alcanivorax sp. N3-2A				v			v	
22997			v						
9266	Didelphis		v						
19470			v						
712430	Peptoniphilus sp. oral taxon 375							v	
1346784	Mycobacterium tuberculosis PanR0307				v				
1923088	Hubei picorna-like virus 1			v	v		v	v	v
6614			v						
1679096	Haloarculaceae archaeon HArcel1								v
2315253	Vibrio diabolicus subgroup							v	
2137762	Rhizobium sp. SEMIA 4032							v	
21352			v						
864058	Streptomyces kebangsaanensis							v	
1230460	Natronorubrum sulfidifaciens JCM 14089					v			
2654325	Flavobacterium sp. xlx-214				v				
1033732	Alistipes senegalensis JC50					v			
1316176	SFTS virus HNXY_195			v					
458667	Hantaanvirus CGAa1011			v					
2192	Methanocorpusculum							v	
61648	Kluyvera intermedia				v			v	v
1040987	Mesorhizobium sp. WSM3626							v	
32630	synthetic construct			v					
656519	Halanaerobium hydrogeniformans	v		v	v	v	v	v	v
2565931	Salinigranum halophilum							v	
2597350	Pseudomonas sp. ANT_H4							v	
1796652	Turicimonas muris				v			v	
479437	Eggerthella lenta DSM 2243	v		v	v	v	v		v
1834150	Mycobacterium sp. E787							v	
765082	Cutibacterium acnes HL087PA2					v			
395095	Mycobacterium tuberculosis str. Haarlem			v	v				v
48252	Calotes		v						
333	Pseudomonas chlororaphis subsp. chlororaphis		v		v				v
1123964	Sulfolobus virus STSV2	v		v	v	v	v	v	v
1525371	Neorhizobium							v	
874156	Aurantiacibacter marinus							v	
2448162	Haliea alexandrii							v	
345341	Kutzneria sp. 744							v	
1000649	Serra Norte virus			v					
310782	Streptomyces paucisporeus							v	
1923531	Wenling picorna-like virus 3			v	v		v	v	v
999421	Parabacteroides merdae CL09T00C40					v			
490910	Arthrobacter sp. W1							v	
1410612	Oribacterium sp. P6A1							v	
42353	Nitrosomonas sp.				v			v	
1265492	Streptomyces sp. FxanaA7							v	
2048898	Microbacterium sp. Y-01				v			v	v
487097	Precarious point virus			v					
633149	Brevundimonas subvibrioides ATCC 15264	v		v	v	v	v		v
1775432	Brachybacterium sp. sponge							v	
12074	Coxsackievirus B5		v	v					
15528			v						
50717	Salimicrobium album							v	
1827469	Brevundimonas sp. GW460-12-10-14-LB2			v	v			v	v
694009	Severe acute respiratory syndrome-related coronavirus			v					
20070			v						
1346502	Agrococcus pavilionensis							v	
1715295	Estrildid finch bornavirus 1				v		v		
2508296	Pandoraea nosoerga							v	
1853257	Vibrio sp. UCD-FRSSP16_10							v	
1582	Lacticaseibacillus casei		v	v	v			v	v
1139996	Enterococcus saccharolyticus subsp. saccharolyticus ATCC 43076					v			
447604	Tomato yellow leaf curl Vietnam betasatellite	v		v	v	v	v	v	v
2774053	Kluyvera genomosp. 1							v	
1169221	Brucella abortus R42-08					v			
2692798	Dolichospermum sp. FACHB-1091							v	
765414	Paraburkholderia bannensis							v	
1402813	Staphylococcus aureus M1336						v		
83770	Succinivibrio							v	
1450142	Staphylococcus phage phiSA12	v		v	v		v	v	v
1895614	Campylobacter sp. P0140							v	
17998			v						
2886941	Hymenobacter sp. 15J16-1T3B							v	
2233998	Bacillus sp. COPE52				v				
453783	Lysobacter soli				v				v
2807666	Bradyrhizobium sp. JYMT SZCCT0180							v	
106517	Rotavirus 5 serotype G2			v					
2283	Acidianus ambivalens				v			v	v
671602	Bacillus sp. MB95							v	
363169	teschovirus A9			v					
1922938	Hubei myriapoda virus 9			v	v		v	v	v
1718919	Pseudomonas sp. ICMP 564							v	
18312			v						
53946	Octadecabacter arcticus							v	
1245814	Mycobacterium phage First	v		v	v	v	v	v	v
702459	Bifidobacterium bifidum PRL2010	v		v	v	v	v		v
754332	Escherichia sp. TW10509					v		v	
1460638	Halolactibacillus sp. JCM 19043							v	
1224136	Enterobacteriaceae bacterium LSJC7							v	
104392	Rhopalanthe virus Y				v				
7157	Culicidae		v						
2565560	Rhodococcus sp. PAMC28707				v			v	v
1519471	Streptomyces sp. NRRL S-4							v	
2763042	Dysosmobacter sp. BX15							v	
117680	Pseudomonas reactans							v	
338134	Enterobacteria phage ID41			v					
268965	East African cassava mosaic virus - [Kenya - K2B]			v					
203267	Tropheryma whipplei str. Twist	v		v	v	v	v		v
2563958	Mesorhizobium sp. M8A.F.Ca.ET.142.01.1.1							v	
1923741	Wuhan large pig roundworm virus 1			v	v		v	v	v
2108274	Bacillus sp. LLTC93							v	
2565658	Rheinheimera phage vB_RspM_Barba19A				v				
1010840	Streptococcus pyogenes MGAS1882	v		v	v	v	v		v
2751208	Exiguobacterium sp. H66							v	
1175310	Norovirus Hu/GII/10003/2009/VNM			v					
1583767	Vibrio sp. PID23_8							v	
1402654	Staphylococcus aureus M1141						v		
13400			v						
114699	Streptomyces rhizosphaericus							v	
762210	Bifidobacterium saguini				v			v	
22298	Degeneriaceae		v						
2048283	Thalassospira marina				v				v
10043	Phodopus		v						
665950	Lachnospiraceae bacterium 3_1_46FAA					v		v	
815	Bacteroidaceae							v	
908339	Limosilactobacillus oris PB013-T2-3					v			
638280	Rotavirus A Hu/Ha67/2007/Cuba/G1P[8]			v					
885377	Duck hepatitis virus FC64/CHN/2009			v					
999440	Treponema denticola US-Trep					v			
1144323	Pseudomonas sp. GM17					v		v	
1412513	Salmonella enterica subsp. enterica serovar Enteritidis str. SA20090435				v				
1403844	Staphylococcus aureus M1348						v		
1249477	Burkholderia pseudomallei NAU35A-3			v	v		v		v
1229783	Staphylococcus massiliensis S46					v			
1387277	Pseudooceanicola flagellatus							v	
1278307	Psychromonas ossibalaenae ATCC BAA-1528					v			
1709002	Aerophototrophica crusticola							v	
1608897	Staphylococcus sp. HMSC70F07							v	
1079999	Synechococcus phage metaG-MbCM1	v		v	v	v	v	v	v
940834	Equus caballus papillomavirus 3	v		v	v		v	v	v
305899	Endozoicomonas							v	
1981686	Pseudomonas sp. R36(2017)							v	
1300343	Dokdonia donghaensis DSW-1			v	v		v		v
9314	Osphranter antilopinus		v						
43660	Pseudoalteromonas undina				v			v	
79889	Bovine herpesvirus type 1.1			v					
8338			v						
10754	Salmonella virus P22	v		v	v		v	v	v
1852386	Thermophilibacter provencensis							v	
1403850	Staphylococcus aureus M1354						v		
2492962	Escherichia phage T1	v		v			v	v	v
1932360	Halorientalis sp. IM1011			v	v			v	v
1675601	Caulobacter phage Seuss				v				
1649480	Planctopirus							v	
1909732	Tessaracoccus sp. T2.5-30			v	v			v	v
2248751	Enterococcus sp. HPCN18							v	
1852372	Varibaculum massiliense							v	
2498128	Campylobacter sp. CH182							v	
2879634	Burkholderia sp. AU39826							v	
1233488	Vibrio phage VPMS1	v		v	v	v	v	v	v
140098	Burkholderia sp. NK8							v	
1346773	Mycobacterium tuberculosis PanR0403				v				
39441	Methanobrevibacter arboriphilus							v	
343517	Paenibacillus barengoltzii							v	
18099			v						
2005044	Cucurbit vein banding virus			v	v		v	v	v
1686390	Enterobacter sp. MGH86							v	
663959	Pseudomonas syringae pv. avii				v				v
946334	Actinoplanes sp. OR16				v			v	v
209882	Fusobacterium nucleatum subsp. vincentii ATCC 49256					v			
2779538	Enterobacter cloacae complex sp. S2							v	
1592828	Rhizoctonia fumigata mycovirus	v		v	v		v	v	v
6019	Pseudomicrothorax sp.		v						
543815	Aphanothece minutissima							v	
1291859	Norovirus Hu/GII/20276/2009/VNM			v					
1055323	Aeribacillus							v	
2750929	Bartonella sp. W8097							v	
2053563	Escherichia phage EG1				v				
28091	Neisseria weaveri			v	v		v	v	v
53	Nannocystis		v						
292691	Gramella							v	
908138	Bhendi yellow vein India betasatellite [India:Coimbatore:OY141:2006]			v					
1761753	Bacillus sp. 166amftsu							v	
169173	Choclo virus				v		v		
16169			v						
2663862	Xanthomonas sp. 3376							v	
286156	Photorhabdus australis							v	
1739376	Neisseria sp. HMSC069H12							v	
2638132	unclassified Pelomonas							v	
5905	Tetrahymena paravorax		v						
1329819	Enterobacter sp. MGH 10							v	
687358	Torque teno virus 19	v		v	v	v	v	v	v
192952	Methanosarcina mazei Go1	v		v	v	v			v
2302941	Marinifilum sp. JC120							v	
51663	Pediococcus damnosus			v	v		v	v	v
1519491	Streptomyces sp. NRRL WC-3723							v	
219301	Brachybacterium muris							v	
464936	Macaca fascicularis papillomavirus 3b			v					
211110	Streptococcus agalactiae NEM316	v		v	v	v			v
430066	Brucella abortus S19			v	v		v		v
20400	Astragalus		v						
1871025	Ndongobacter massiliensis			v	v		v	v	v
28038	Latilactobacillus curvatus			v	v		v	v	v
1233081	Pseudorhizobium halotolerans							v	
5633	Ossicaulis		v						
19855			v						
1158495	Staphylococcus aureus M1462					v	v		
276	Thermus filiformis		v					v	
2080757	Corynebacterium pseudopelargi				v				v
12141	Tombusvirus		v			v			
864565	[Eubacterium] yurii subsp. margaretiae ATCC 43715					v			
332097	Rio Negro virus			v	v		v		v
1527506	Escherichia phage CICC 80001			v	v		v	v	v
1163741	Helicobacter pylori Shi169	v		v	v				v
1522072	Sphingobium sp. ba1							v	
2875729	Leucobacter sp. Psy1							v	
375761	Pseudooceanicola nanhaiensis							v	
2755035	Deinococcus sp. D7000				v				
1241978	Chryseobacterium bernardetii				v			v	v
1638984	Demequina pelophila							v	
13826			v						
519851	Ureaplasma parvum serovar 6 str. ATCC 27818					v			
1333538	Bacillus amyloliquefaciens UMAF6639			v	v				v
1474867	Aureococcus anophagefferens virus	v		v	v		v	v	v
406560	Streptococcus pneumoniae SP14-BS69					v			
336830	Arsukibacterium							v	
2604899	Pseudomonas phage Zuri				v				
2108470	Plantactinospora sp. BC1				v				v
82135	Fannyhessea vaginae				v			v	
26190			v						
1168035	Tangfeifania diversioriginum							v	
1203033	Lactobacillus hominis							v	
652611	Pseudomonas aeruginosa PA14						v		
1158535	Staphylococcus aureus M0562					v			
501863	Thalassospira sp. MCCC 1A02803							v	
64298	Cowbone Ridge virus				v				
399384	Tomato leaf curl New Delhi virus [Multan:Duranta repens]			v					
1272949	Manitoba virus			v	v		v	v	v
1316186	SFTS virus HNXY_278			v					
22104			v						
12923			v						
1826671	Pseudomonas humi							v	
1580605	Phomopsis vexans RNA virus	v		v	v		v	v	v
2606937	Salinicola sp. L3							v	
2530033	Burkholderia phage BcepSauron				v				
272622	Lactococcus lactis subsp. cremoris SK11	v		v	v	v			v
3294			v						
768528	Shewanella indica							v	
2779553	Enterobacter cloacae complex sp. P38RS							v	
1121464	Desulfovibrio sulfodismutans DSM 3696				v				
2598725	Vulcaniibacterium gelatinicum							v	
76116	Aromatoleum petrolei				v				
698757	Pyrobaculum oguniense TE7	v				v			
1048254	Escherichia coli O104:H4 str. C227-11			v	v				v
17348			v						
489912	Halarchaeum salinum							v	
1206085	Jatrophihabitans endophyticus							v	
1768786	Sphingomonas sp. CCH5-D11							v	
29309	Streptomyces verticillus							v	
1923771	Xinzhou nematode virus 3			v	v		v	v	v
273795	Tomato leaf curl Bangalore virus-Cotton [Fatehabad]			v					
1908389	Tenacibaculum agarivorans							v	
564710	Vagococcus acidifermentans							v	
2679994	Mannheimia ovis				v				v
283736	Leeuwenhoekiella aequorea							v	
911130	Methanobrevibacter smithii TS95B					v			
9857	Capreolus		v						
118060	Enterococcus rotai				v				
568102	Henriciella litoralis							v	
305976	Pusillimonas (ex Stolz et al. 2005)							v	
410072	Coprococcus comes				v			v	
1351735	Enterococcus phage IMEEF1				v				v
67282	Streptomyces calvus							v	v
1240348	Salmonella enterica subsp. houtenae serovar 16:z4,z32:-- str. RKS3027					v			
2785910	Pseudoalteromonas sp. A41-2				v			v	
1310912	Acinetobacter sp. 25977_8							v	
2759772	Canis familiaris papillomavirus 7			v					
11085	Langat virus	v		v	v	v	v	v	v
1768797	Rhizobiales bacterium CCH10-E5							v	
1418403	Staphylococcus aureus M13559						v		
2293317	Candidatus Syntrophocurvum alkaliphilum				v				v
991973	Vibrio cholerae HC-56A1					v			
33486			v						
1352582	Mycobacterium tuberculosis PanR0611				v				
1867252	Borrelia hermsii HS1			v	v		v		v
1034109	Mycobacterium virus Kssjeb				v				v
2201815	Staphylococcus caeli							v	
2320851	Arthrobacter celericrescens							v	
361101	Streptococcus pseudoporcinus				v			v	v
1412534	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120685				v				
2684468	Streptomyces sp. QHH-9511				v			v	v
2705458	Enterobacter sp. SES19				v			v	
2170109	Chimpanzee associated porprismacovirus 1				v				v
333757	Alphapapillomavirus 8					v			
1428624	Streptomyces sp. MUSC 125							v	
331278	Yersinia phage phiR1-37	v		v	v	v	v	v	v
1930532	Pseudomonas sp. CC6-YY-74			v	v			v	v
16643			v						
1735686	Xylophilus sp. Leaf220							v	
114892	Hibbertia virus Y				v				
266952	Qipengyuania gaetbuli							v	
529731	Listeria marthii							v	
13394	Capparis		v						
388038	Cucumber mottle virus	v		v	v	v	v	v	v
90322	Sphingomonas sp. A1				v			v	
27389	Aporrectodea rosea		v						
1761885	Prevotella sp. khp7							v	
1716141	Streptomyces jeddahensis							v	
1298	Deinococcus		v					v	
1211388	Apple green crinkle associated virus	v		v	v	v	v	v	v
175814	Cestrum yellow leaf curling virus	v		v	v	v	v	v	v
20545			v						
925745	Norovirus Hu/GII.4/Beecroft/NSW305P/2009/AUS			v					
15463			v						
942033	Cyclovirus PKgoat21/PAK/2009	v		v	v	v	v	v	v
486408	Lacticaseibacillus rhamnosus HN001				v	v			
5393	Gomphidius glutinosus		v						
754	Pasteurella dagmatis		v	v	v			v	v
1334066	Mycobacterium tuberculosis TRS20				v				
1855655	Polynucleobacter sp. es-MAR-4							v	
683219	Streptomyces sp. SA3_actG					v		v	
2171622	Blastococcus litoris							v	
292734	Psychrobacter namhaensis							v	
77007	Thiorhodovibrio winogradskyi							v	
1158487	Staphylococcus aureus M1321						v		
1185669	Xanthomonas axonopodis pv. manihotis str. UA686					v			
1279038	Novispirillum itersonii subsp. itersonii ATCC 12639					v			
2789776	Actinomarinicola tropica				v				v
1922539	Beihai picorna-like virus 110			v	v		v	v	v
70347	Acinetobacter genomosp. 16BJ							v	
2796378	Bacillus sp. TH12							v	
1154797	Streptococcus agalactiae FSL S3-014					v			
1266995	Sida mottle Alagoas virus	v		v	v		v	v	v
412689	Humibacillus xanthopallidus							v	
2769263	Ensifer sp. ENS09							v	
203471	Tepidiphilus margaritifer							v	
16833			v						
1005057	Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	v		v	v	v	v		v
10747	Streptococcus phage Cp1	v		v	v		v	v	v
268319	Maize streak virus - A[Kenya]			v					
2176	Methanohalophilus mahii				v			v	
1529927	Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/3			v					
2562142	Edwardsiella phage pEt-SU				v				
935558	Sinorhizobium medicae WSM1115					v			
237020	Porcine torovirus	v		v	v		v	v	v
1828603	Dolichospermum sp. LEGE 00240							v	
1685758	Lake Sarah-associated circular virus-30			v	v		v	v	v
1973493	Bacillus sp. S1-R2T1-FB							v	
1776387	Peptoniphilus raoultii							v	
114183	Endogenous mouse mammary tumor virus Mtv1			v					
1086510	Burkholderia sp. MSMB175							v	
1173487	Halorubrum sp. AJ67							v	
2022485	Rhodococcus sp. 06-1477-1B							v	
45147	Lophiostomataceae		v						
1905695	Brucella sp. CMUL 004							v	
1121459	Desulfovibrio oxyclinae DSM 11498					v			
1922592	Beihai picorna-like virus 48			v	v		v	v	v
2696974	Bacillus sp. EB93							v	
2058780	Nocardioides flavus Wang et al. 2016							v	
1641875	Roseovarius atlanticus							v	
13868			v						
152682	Sphingomonas melonis				v			v	v
2053288	Acinetobacter sp. ANC 5318							v	
1329907	Escherichia coli APEC IMT5155			v	v				v
11030	Ross river virus (STRAIN 213970)		v						
2319	Methanopyrus		v					v	
9846	Tragulidae		v						
1394	[Bacillus] caldolyticus				v			v	v
17059			v						
1417980	Streptomyces odonnellii							v	
1960254	Cacao swollen shoot Togo A virus			v	v				v
1612624	Pararhizobium polonicum							v	
935200	Sulfuricella							v	
146475	Acetobacter cibinongensis							v	
1392540	Acinetobacter nectaris CIP 110549					v			
2725477	Pseudomonas tohonis				v			v	
26620			v						
2820815	Kitasatospora sp. RG8							v	
61652	Serratia rubidaea			v	v		v	v	v
129861	Phage Gifsy-1	v		v		v		v	
1406800	Norovirus Hu/GII.4/NIHIC27.2/2012/USA			v					
21707			v						
2107581	Kiloniella sp. EL199							v	
1809061	Eikenella sp. NML96-A-049							v	
36873	Paraburkholderia xenovorans							v	
1383599	Norovirus Hu/GII.4/NIHIC17.1/2012/USA			v					
1403865	Staphylococcus aureus M1480						v		
69598	Porcine encephalomyocarditis virus			v					
111770	Thiothrix fructosivorans							v	
95610	Klebsiella cf. planticola B43							v	
504483	Spirochaeta cellobiosiphila							v	
1736413	Nocardioides sp. Soil797							v	
480814	Halomonas ilicicola							v	
1983413	Bacillus phage SerPounce				v				
2588515	Aeromonas phage 2L372X				v				
2518112	Halorubrum sp. GN11_10-6_MGM							v	
16319			v						
1958773	Pseudomonas sp. PIC25							v	
1736256	Methylobacterium sp. Leaf108							v	
13626	Paeonia tenuifolia		v						
2015351	Burkholderia sp. AU27893							v	
1220552	Porcine reovirus SHR-A			v					
1904964	Kocuria sp. CNJ-770							v	
1736570	Microbacterium sp. Root61							v	
10682	Enterobacteria phage P7			v	v				
1778560	Ctenophore-associated circular virus 3			v	v		v	v	v
2842122	Janthinobacterium sp. NKUCC08_JDC							v	
471499	Dasania marina							v	
1036			v						
16050			v						
2316359	Deinococcus sp. RM							v	
1868622	Escherichia coli O145:NM str. 12E70				v				
1265	Ruminococcus flavefaciens				v			v	
15844			v						
35596			v						
2065	Kitasatospora phosalacinea		v					v	
8832	Aix galericulata		v						
4527	Oryza		v						
23573			v						
875329	Pseudomonas savastanoi pv. glycinea str. B076					v			
4634	Monocostus uniflorus		v						
1196			v						
1029813	Mycobacterium avium subsp. paratuberculosis CLIJ644					v			
223311	Potato yellow mosaic virus-[Guadeloupe]			v					
2628167	unclassified Nodosilinea							v	
1923290	Hubei tombus-like virus 42			v	v		v	v	v
1336795	Formosa sp. Hel3_A1_48			v	v			v	v
911045	Pseudovibrio sp. FO-BEG1	v			v	v		v	
1123042	Photorhabdus stackebrandtii							v	
239	Flavobacterium sp.		v		v				
2048254	Sporosarcina sp. P25							v	
247507	Sevenband grouper nervous necrosis virus			v					
1843235	Pedobacter psychrotolerans							v	
8625	Hemachatus		v						
